일시,대여소,대여건수,반납건수
202107,4793. 동대문역사문화공원역 5번출구,0,1
202107,4794. 서울역 서부교차로(3),2,0
202107,4797. KG타워 앞,1,3
202107,480.약수역 6번 출구,0,2
202107,4804. 동서울농협 앞,1,0
202107,481.신당역 10번 출구,2,3
202107,4819. 면목동 새싹어린이공원 앞,3,1
202107,483.남산타운아파트 버스정류장,0,2
202107,4862. 올림픽파크텔 맞은편,1,0
202107,4863. 잠실나들목5,4,0
202107,4864. 송파사거리,1,0
202107,487.신석초교앞 교차로 교통섬,2,0
202107,490.가온문화공원,0,1
202107,493.홍대입구역 6번출구,11,8
202107,495.염리초등학교 앞,1,5
202107,497.합정동주민센터 앞,3,1
202107,498.연남동주민센터 앞,2,2
202107,500. 어린이대공원역 3번출구 앞,1,2
202107,501. 광진구의회 앞,5,1
202107,502. 뚝섬유원지역 1번출구 앞,29,23
202107,505. 자양사거리 광진아크로텔 앞,0,3
202107,508. 성수아카데미타워 앞,2,0
202107,509. 이마트 버스정류소 옆,2,4
202107,510. 서울숲 남문 버스정류소 옆,3,7
202107,511. 서울숲역 4번 출구 옆,1,2
202107,512. 뚝섬역 1번 출구 옆,4,1
202107,515. 광양중학교 앞,10,8
202107,516. 광진메디칼 앞,1,0
202107,518. 청계천 박물관 앞,1,0
202107,523. 옥수동성당 옆,0,1
202107,525. 한양대병원사거리,3,6
202107,533. 우리은행 금호동 지점 앞,2,0
202107,534. 금호사거리,2,0
202107,536. 행당역 2번출구 앞,1,0
202107,537. 한양대후문역 부근,1,4
202107,539. 군자교교차로,1,0
202107,542. 강변역 4번출구 뒤,1,1
202107,546. 잠실대교북단 교차로,0,2
202107,548. 자양나들목,8,6
202107,551. 구의삼성쉐르빌 앞,1,1
202107,559. 왕십리역 4번 출구 건너편,0,1
202107,560. 비전교회 앞,1,0
202107,561. 서울숲역 2번출구 앞,6,4
202107,564. 금호역 3번출구,2,1
202107,565. 옥수역 3번출구,6,8
202107,568. 청계8가사거리 부근,6,2
202107,571. 어린이대공원역6번출구,1,4
202107,573. 구의문주차장 앞,1,0
202107,577. 광진청소년수련관,1,1
202107,583. 청계천 생태교실 앞,7,9
202107,584. 광진광장 교통섬,3,4
202107,585. 성수2가1동 공영주차장 인근,1,1
202107,588. 뚝섬 유원지역,3,2
202107,589. 성수역3번출구,2,4
202107,592. 건국대학교 학생회관,0,2
202107,593.자양중앙나들목,2,3
202107,605. 신설동역8번출구,1,0
202107,608. 전농삼성아파트,1,0
202107,609. 제기2교,1,3
202107,615. 용두동 래미안허브리츠아파트 앞,2,3
202107,622. 전농사거리 교통섬,0,5
202107,626. 군자교 서측 녹지대,2,2
202107,633. 청량리 기업은행 앞,1,1
202107,634. 외국어대 정문 앞,12,9
202107,635. 시조사 앞 (청량고정문 옆),0,2
202107,636. 세종대왕기념관 교차로,1,0
202107,637. KAIST 경영대학 앞,7,16
202107,638. 서울시립대 정보기술관,1,0
202107,646. 장한평역 1번출구 (국민은행앞),2,1
202107,647. 신이문역 1번출구,1,1
202107,650. 중랑교사거리,3,5
202107,656. 영휘원 교차로,1,0
202107,659. 제기역1번출구,3,0
202107,661. 경희대학교 청운관,5,0
202107,666.이문대성유니드아파트 앞,0,1
202107,668.서울축산농협(장안지점),1,2
202107,670.삼육서울병원 버스정류장,10,3
202107,673.안암골벽산아파트(후문),7,4
202107,674.고대앞사거리 교통섬,3,1
202107,676.FITI시험연구원 앞,1,0
202107,677.청량리역 4번 5번출구 사이,2,0
202107,680.꿈마루어린이도서관 앞,6,6
202107,700. KB국민은행 염창역 지점 앞,1,0
202107,702. 목4동주민센터 옆,1,0
202107,704. 남부법원검찰청 교차로,1,0
202107,708. 서울출입국관리사무소 앞,1,3
202107,712. 강월초교입구 사거리,0,1
202107,723. SBS방송국,2,1
202107,726. 목동3단지 시내버스정류장,2,4
202107,746. 목동2단지 상가,1,0
202107,756. 목동주차장,0,1
202107,758. 한사랑교회 앞,4,4
202107,768.목동5단지아파트 501동,2,0
202107,769.CBS방송국 앞,0,1
202107,776.목마공원,1,1
202107,795.양천 해누리타운,1,1
202107,802. 한강진역 2번 출구 앞,2,0
202107,807. 서울역 12번 출구 앞,4,10
202107,809. 한남 유수지 복개주차장,4,0
202107,810. 이태원지하보도,4,8
202107,811. 녹사평역1번출구,6,1
202107,812. 용산전쟁기념관,0,3
202107,813. 삼각지역 3번출구,4,3
202107,815. LIG강촌아파트 103동앞,5,0
202107,816. 신용산역 6번출구 앞,10,5
202107,817. 삼각지역 4번출구 앞,1,1
202107,818. 숙명여대 입구 교차로,2,3
202107,819. 선린인터넷 고등학교,0,3
202107,820. 청파동입구 교차로,3,1
202107,825. 서빙고동 주민센터 앞,11,11
202107,826. 서울역 서부교차로2,4,0
202107,829. 베르가모앞,8,9
202107,831. 이태원관광특구입구,1,0
202107,832. 이촌1동 주민센터 뒤,10,4
202107,835. 남영역 건너편,0,1
202107,836. 현대자동차서비스 앞,2,1
202107,837. 한남나들목 입구,14,17
202107,838. 숙대입구역 4번출구,0,3
202107,839. 보광동 삼성리버빌아파트 앞,3,5
202107,840. 용산 파크타워 앞,3,3
202107,841. 신용산역 1번 출구,1,9
202107,843. 녹사평역 광장,11,8
202107,844. 이촌2동 동원베네스트 아파트 앞,2,0
202107,846. 용산중학교,2,0
202107,847. 국방부민원실옆,3,1
202107,848. 삼각지12번 출구,1,2
202107,849. 삼각지 자이아파트,1,1
202107,850. KCC용산월츠타워 ,1,0
202107,852.청암자이APT(103동),1,1
202107,853.용산역 맞은편,10,14
202107,857. 현대 안성타워,0,1
202107,858.녹사평역3번 출구,1,7
202107,860.LG한강 자이아파트 앞,11,18
202107,863.이촌역2번 출구,2,2
202107,864.순천향대학병원(한남오거리),3,3
202107,865.하얏트호텔 앞,1,1
202107,867.서빙고역 광장(1번출구),1,2
202107,869.노들섬 동측 앞,4,1
202107,870.노들섬 서측 앞,4,4
202107,928. 은평역사한옥박물관,2,1
202107,931. 역촌파출소,1,1
202107,932. 예일여중,8,0
202107,937. 상림마을 롯데캐슬2단지 옆,1,0
202107,945. 기자촌 사거리,1,0
202107,950. 구산역 2번 출구 ,1,0
202107,954. 은평뉴타운구파발9단지,0,1
202107,960. 구파발역 환승센터,2,0
202107,992.북한산입구 정류장,0,2
202107,996.응암역2번출구 국민은행 앞,1,0
202108,1001. 광진교 남단 사거리(디지털프라자앞),2,0
202108,1002. 해공공원(천호동),0,3
202108,1004. 삼성광나루아파트 버스정류장,0,1
202108,1009. 천호역4번출구(현대백화점),0,1
202108,1015. 샛마을 근린공원,1,1
202108,1019. 다성이즈빌아파트(호원대 대각선 맞은편),1,1
202108,102. 망원역 1번출구 앞,12,8
202108,1020. 강동경찰서,0,1
202108,1022. 길동 사거리(초소앞),1,0
202108,1025. 상일초등학교,1,0
202108,1029. 롯데 시네마,0,1
202108,103. 망원역 2번출구 앞,18,7
202108,1030. 미호 플랜트 앞,0,1
202108,1032. 선사고등학교,1,1
202108,104. 합정역 1번출구 앞,1,5
202108,1044. 굽은다리역,1,0
202108,105. 합정역 5번출구 앞,1,5
202108,1050.  둔촌역 3번 출입구,1,0
202108,1059. 래미안 강동팰리스(102동),3,2
202108,106. 합정역 7번출구 앞,7,14
202108,107. 신한은행 서교동금융센터점 앞,5,2
202108,1072.고덕역 5번출구,1,1
202108,108. 서교동 사거리,5,3
202108,1081.트레빌빌딩,0,4
202108,1084. 윤선생빌딩(JYP사옥),2,1
202108,1086.래미안 솔베뉴(구천면로),2,2
202108,109. 제일빌딩 앞,13,10
202108,1103. 방화역 4번출구앞,0,1
202108,1106. 신방화사거리,0,2
202108,1108. 공항시장역 2번출구 뒤,1,0
202108,111. 상수역 2번출구 앞,9,11
202108,1115. 등촌역 1번출구옆,0,3
202108,112. 극동방송국 앞,2,7
202108,1122. 황금내근린공원,0,1
202108,1126. 우장산역 1번출구옆(우장산아이파크105동앞),1,0
202108,113. 홍대입구역 2번출구 앞,5,6
202108,114. 홍대입구역 8번출구 앞,15,16
202108,1149. 신방화역환승주차장,1,1
202108,115. 마스타 빌딩 앞,5,3
202108,1158. 가양역 8번출구,2,1
202108,116. 일진아이윌아파트 옆,1,3
202108,1163. 방화동강서기동대앞,6,7
202108,1165. 마곡중학교 후문,1,0
202108,1167. 마곡수명산파크3단지 교차로,1,0
202108,1169. 염창역 1번 출구,1,1
202108,117. 홍은사거리,0,1
202108,1170. 강서구보건소 (삼성디지털 프라자),4,2
202108,1172. 가양3동 주민센터,1,0
202108,1173. 강서구청사거리(SH타워),2,1
202108,118. 광흥창역 2번출구 앞,0,3
202108,119. 서강나루 공원,7,10
202108,1191. 마곡역 교차로(NH농협),0,1
202108,1203. 밀리아나2빌딩 앞,1,0
202108,1206. 9호선종합운동장역 9번출구,5,0
202108,1208. 풍납현대아파트쉼터,0,1
202108,1209. 잠실나루역 (2번 출구 쪽),2,2
202108,121. 마포소방서 앞,11,9
202108,1210. 롯데월드타워(잠실역2번출구 쪽),17,17
202108,1211. 방이삼거리,4,3
202108,1212. 송파역 2번 출구앞,0,1
202108,1213. 백토공원 앞,0,1
202108,1218. 방이역 4번출구,1,2
202108,1221. 삼전사거리 포스코더샵,2,2
202108,1222. 잠실새내역 5번 출구 뒤,4,3
202108,1224. 아시아지하보도 2번 출구,8,10
202108,1231. 잠실역 6번출구,3,8
202108,1232. 롯데마트 주차장 옆,2,2
202108,1235. 잠실트리지움310동 옆,2,1
202108,124. 서강대 정문 건너편,3,1
202108,1240. 문정 법조단지4,0,2
202108,1241. 문정 법조단지5,0,1
202108,1244. 문정 법조단지8,1,1
202108,1248. 방이초등학교,0,3
202108,125. 서강대 남문 옆,0,1
202108,1251. 석촌역 2번출구,1,1
202108,1259. 방이역 1번출구,1,0
202108,126. 서강대 후문 옆,1,1
202108,1266. 문정동 글샘 공원,1,0
202108,1267. 올림픽공원 남2문 앞,0,2
202108,1268. 몽촌토성역 1번출구 옆,6,5
202108,127. 현대벤처빌 앞,1,1
202108,1278. 송파구청 교차로,5,2
202108,128. 신촌역(2호선) 1번출구 옆,4,6
202108,129. 신촌역(2호선) 6번출구 옆,9,6
202108,1293. 석촌호교차로 (스타벅스 앞),1,0
202108,1295. 잠실역 8번출구,7,6
202108,1297. 석촌호수교차로(동호 팔각정 앞),2,2
202108,130. 신촌역(2호선) 7번출구 앞,8,5
202108,1308. 안암로터리 버스정류장 앞,3,4
202108,131. 증산2교,1,1
202108,1320. LG베스트샵 종암점,1,1
202108,1321. 국민은행 종암동지점 앞,0,6
202108,1336. 성북3교 위,0,1
202108,1337. 돈암성당 옆,1,0
202108,134. 연세로 명물길,7,2
202108,135. 명물길 원형무대 앞,3,8
202108,1351. 안암2교 옆,2,1
202108,1354. 고려대학교 2번출구,5,3
202108,1355. 보문2교,4,4
202108,1363. 보문4교 인근,1,0
202108,1368. 성신여대입구 교차로,4,2
202108,137. NH농협 신촌지점 앞,0,2
202108,1372. KEB은행 고대점,3,1
202108,138. 신촌동 제1공영주차장 앞,3,1
202108,1392.돈암삼성풍림아파트,0,1
202108,140. 이화여대 후문,0,7
202108,141. 연대 대운동장 옆,2,0
202108,1411. 상봉시장앞 교차로 한성빌딩 앞,1,0
202108,1413. 봉화산역 5번출구 뒤,3,0
202108,1416. 상봉역 3번출구,2,4
202108,142. 아현역 4번출구 앞,1,0
202108,1433. 중화역 2번출구,1,0
202108,1438. 홈플러스 신내점 앞,1,3
202108,144. 공덕역 8번출구,9,8
202108,1448. 코스트코 상봉점,0,1
202108,1449. 상봉역 1번출구,2,4
202108,145. 공덕역 5번출구,1,4
202108,1451. 중랑세무서,4,4
202108,1455. 상봉역 2번 출구,1,1
202108,146. 마포역 2번출구 뒤,9,9
202108,1461.동양엔파트 앞,0,2
202108,147. 마포역 4번출구 뒤,5,3
202108,1470.중화동 우리은행 앞,1,1
202108,1479.면목 홈플러스 2 ,1,0
202108,148. 용강동 주민센터 앞,4,2
202108,1480. 용마지구대 옆,0,1
202108,150. 서강대역 2번출구 앞,4,1
202108,152. 마포구민체육센터 앞,18,23
202108,153. 성산2교 사거리,1,1
202108,1532. 번3동 주민센터 교차로,1,0
202108,1539. 4.19민주묘지역,1,0
202108,154. 마포구청역 ,0,3
202108,157. 애오개역 4번출구 앞,0,1
202108,1601. 석계역 문화광장 내 자전거 보관소,0,1
202108,1606. 태릉입구역 3번출구 ,0,1
202108,1608. 공릉역 1번 출구 앞,0,1
202108,1617. 하계동 중평어린이공원 앞,1,0
202108,1619. 중계동 하나프라자빌딩 앞(중1-1),2,2
202108,1620. 중계동 노원구민체육센터 옆(중1-2),0,2
202108,1625. 상계역(4번출구),1,0
202108,1636. 백병원 사거리 농협은행 앞,5,3
202108,1653. 노원역1번출구,1,1
202108,1661. 당현천근린공원,2,2
202108,1662. 노원역7번출구,1,1
202108,1663. 동해문화예술관앞,1,2
202108,1686. 온수골사거리(스타벅스앞),1,1
202108,1692. 온곡초교 교차로,0,1
202108,1700.상계보람아파트 202동 ,1,1
202108,1708. 보건소사거리(다비치안경창동점),1,2
202108,1716. 하나로마트 창동점,1,0
202108,1717. 시립창동운동장 입구,1,0
202108,1720. 도봉구청 옆(중랑천변),1,1
202108,1721. 창동역 2번출구 ,1,0
202108,173. 서대문역 8번출구 앞,1,0
202108,1738. 창동주공17단지 상가앞,1,1
202108,1743.창동19단지아파트 관리사무소앞,3,1
202108,175. 홍연2교옆,2,0
202108,1754. 창동시장입구 사거리,1,1
202108,180. 충정로역 7번출구 아래,2,0
202108,1806. 에이스하이엔드타워9차 앞,0,1
202108,181. 망원초록길 입구,9,6
202108,1814. 두산위브아파트 옆 상가건물 앞,0,1
202108,1819. 금천구청 앞 자전거거치대,1,1
202108,182. 망원2빗물펌프장 앞,11,9
202108,1824. 독산근린공원 입구,0,1
202108,1825. 한신아파트 앞 육교 아래,2,2
202108,1827. 독산보도육교 앞 자전거 보관소,0,2
202108,183. 하늘채코오롱아파트 건너편,5,0
202108,184. SK망원동주유소 건너편,1,2
202108,185. 마포 신수공원 앞,0,2
202108,1851. 가산디지털단지 7번출구,2,0
202108,186. 월드컵공원,2,4
202108,1904. 도림천역 1번 출구 앞,3,3
202108,1906. 신도림역 1번 출구 앞,2,5
202108,1911. 구로디지털단지역 앞,0,1
202108,1914. 대림역4번출구,0,2
202108,196. 연희교차로 인근,2,2
202108,1961. 신도림테크노근린공원,1,0
202108,1975. 대림역 1번 출입구 밑,1,0
202108,1985. 구로도서관,1,3
202108,1986. 태평양물산빌딩,1,0
202108,1992. 구로구배드민턴실내체육관 앞,1,0
202108,2000. 신도림4차 e편한세상 아파트 1109동 앞,1,1
202108,2002. 노들역 1번출구,3,0
202108,2003. 사육신공원앞,4,2
202108,201. 진미파라곤 앞,2,1
202108,2013. 장승배기역 5번출구,1,0
202108,202. 국민일보 앞,4,5
202108,2025. 흑석역 1번출구,8,10
202108,2026. 흑석역 4번출구,0,1
202108,2034. 사당역 7번출구쪽,1,0
202108,2037. 동작역 5번출구 동작주차공원,15,2
202108,2038. 동작역 7번출구,4,0
202108,2050. 노량진역 5번출구,2,13
202108,2058. 노량진동 맥도널드앞,1,3
202108,2059. 보라매공원 정문,2,2
202108,2060. 남성역3번출구 뒤,0,1
202108,207. 여의나루역 1번출구 앞,52,56
202108,2070. 노량진역 2번 출구 앞,0,3
202108,2076.노들나루공원 입구,0,3
202108,2077.노들역 3번출구,7,4
202108,2080.빕스 대방점 앞,1,1
202108,2083.흑석롯데캐슬에듀포레(107동),0,2
202108,209. 유진투자증권빌딩 앞,3,6
202108,2094.숭실대학교(중문) ,2,0
202108,210. IFC몰,8,4
202108,2102. 봉림교 교통섬,3,2
202108,2103. 신림동 우방아파트,4,1
202108,2104. 사당역 5번출구,0,1
202108,211. 여의도역 4번출구 옆,5,2
202108,2111. 서울대입구역 1번출구,1,0
202108,2113. 관악동작견인차량보관소,0,1
202108,2119. 중앙동 동진빌딩,1,1
202108,212. 여의도역 1번출구 옆,2,0
202108,2122. 낙성대로 입구,0,1
202108,2129. 낙성대 과학전시관,1,1
202108,213. KT앞,0,1
202108,2135. 신림역 5번출구,2,0
202108,2136. 신림역 8번출구,1,0
202108,2140. 신림1교 교차로,1,3
202108,215. 여의도고교 앞,1,1
202108,2159. 인헌초교,1,0
202108,217. NH농협은행 앞,1,0
202108,2171. 서울대입구역 5번출구,0,1
202108,2173. 당곡사거리,2,9
202108,2175. 신림동걷고싶은문화의거리입구,1,1
202108,2176. 보라매공원 보도육교,0,1
202108,2177. 신대방역 2번 출구,1,1
202108,2179. 양녕로 입구,3,2
202108,2183. 동방1교,3,1
202108,2185. 대학동 고시촌,0,1
202108,2191.대학동주민센터 ,4,3
202108,2198.사랑의병원,2,0
202108,220. 미성아파트 A동 앞,1,0
202108,221. 여의도초교 앞,8,3
202108,2211. 서초구립반포도서관 앞,0,1
202108,2212.서초현대4차아파트 201동 맞은편,1,0
202108,2214. 신반포역 2번출구 앞,0,2
202108,2217.아크로리버뷰 부지 앞,7,8
202108,"2219. 고속터미널역 8-1번, 8-2번 출구 사이",6,6
202108,222. 시범아파트버스정류장 옆,0,1
202108,2220. 반포본동 주민센터 앞,0,3
202108,2226. 신동아럭스빌아파트 앞,1,0
202108,223. 진주아파트상가 앞,2,0
202108,2230.이수역 4번 출구,0,1
202108,2231. 삼성타운(삼성생명) A동 맞은편,2,1
202108,2237.서울남부터미널 대합실 입구,1,0
202108,2239.교대역 6번출구,0,1
202108,2245.양재초등학교 맞은편,1,0
202108,225. 앙카라공원 앞,2,1
202108,2251. 더케이호텔 입구(양재2) ,3,0
202108,2252. 하이브랜드 앞,3,6
202108,2255.시민의숲역 1번출구 옆,3,2
202108,2259. 잠원역 3번-4번 출구사이 ,5,4
202108,226. 샛강역 1번출구 앞,1,4
202108,2262. 한신16차아파트 119동 앞,24,21
202108,2264. 이수역 1번출구,0,1
202108,2266. 서초역 3번출구,1,1
202108,2268. 서초4동주민센터 ,1,1
202108,2269. 주홍교 하부,1,0
202108,227. 양평2나들목 보행통로 입구,4,3
202108,2277. 길마중4교 하부,3,0
202108,228. 선유도역 3번출구 앞,0,1
202108,2294. 두상빌딩 앞,1,1
202108,2298. 래미안서초스위트앞,2,0
202108,230. 영등포구청역 1번출구,0,1
202108,2301. 현대고등학교 건너편,15,15
202108,2302. 교보타워 버스정류장(신논현역 3번출구 후면),4,1
202108,2303. 논현역 7번출구,3,2
202108,2306. 압구정역 2번 출구 옆,3,3
202108,2307. 압구정 한양 3차 아파트,2,0
